input	pcm	phbuf_hex_len	genphon_hex_len	phidx_count	pinyins
鎪	0	0	0	0	 
鎫	7832	0	0	0	 
鎬	0	0	0	0	 
鏋	0	0	0	0	 
鏏	0	0	0	0	 
鏐	0	0	0	0	 
鏑	0	0	0	0	 
鏒	0	0	0	0	 
鏓	0	0	0	0	 
鏔	0	0	0	0	 
鏕	8184	0	0	0	 
鏖	0	0	0	0	 
鏗	0	0	0	0	 
鏘	0	0	0	0	 
鏙	0	0	0	0	 
鏚	0	0	0	0	 
鏛	0	0	0	0	 
鏜	0	0	0	0	 
鏝	0	0	0	0	 
鏞	0	0	0	0	 
鏟	0	0	0	0	 
鏠	0	0	0	0	 
鏡	0	0	0	0	 
鏢	0	0	0	0	 
鏣	0	0	0	0	 
鏤	0	0	0	0	 
鏥	0	0	0	0	 
鏦	0	0	0	0	 
鏧	0	0	0	0	 
鏨	0	0	0	0	 
鏩	0	0	0	0	 
鏪	0	0	0	0	 
鏫	0	0	0	0	 
鏬	0	0	0	0	 
鏭	0	0	0	0	 
鏮	12991	0	0	0	 
鏯	0	0	0	0	 
鏰	0	0	0	0	 
鏱	0	0	0	0	 
鏲	0	0	0	0	 
鏳	0	0	0	0	 
鏴	0	0	0	0	 
鏵	0	0	0	0	 
鏶	0	0	0	0	 
鏷	0	0	0	0	 
鏸	0	0	0	0	 
鏹	0	0	0	0	 
鏺	0	0	0	0	 
鏻	0	0	0	0	 
鏼	0	0	0	0	 
鏽	0	0	0	0	 
鏾	0	0	0	0	 
鏿	0	0	0	0	 
鐀	0	0	0	0	 
鐁	0	0	0	0	 
鐂	0	0	0	0	 
鐃	0	0	0	0	 
鐄	0	0	0	0	 
鐅	0	0	0	0	 
鐆	0	0	0	0	 
鐇	0	0	0	0	 
鐈	0	0	0	0	 
鐉	0	0	0	0	 
鐊	0	0	0	0	 
鐋	0	0	0	0	 
鐌	0	0	0	0	 
鐍	0	0	0	0	 
鐎	0	0	0	0	 
鐰	0	0	0	0	 
鐱	0	0	0	0	 
鐲	0	0	0	0	 
鐳	0	0	0	0	 
鐴	0	0	0	0	 
鐵	0	0	0	0	 
鐶	0	0	0	0	 
鐷	0	0	0	0	 
鐸	0	0	0	0	 
鐹	0	0	0	0	 
鐺	0	0	0	0	 
鐻	0	0	0	0	 
鐼	0	0	0	0	 
鐽	7887	0	0	0	 
鐾	0	0	0	0	 
鐿	0	0	0	0	 
鑀	0	0	0	0	 
鑁	0	0	0	0	 
鑂	0	0	0	0	 
鑃	0	0	0	0	 
鑄	0	0	0	0	 
鑅	0	0	0	0	 
鑆	0	0	0	0	 
鑇	0	0	0	0	 
鑈	0	0	0	0	 
鑉	0	0	0	0	 
鑊	0	0	0	0	 
鑋	0	0	0	0	 
鑌	0	0	0	0	 
鑍	0	0	0	0	 
鑎	0	0	0	0	 
鑏	12991	0	0	0	 
鑐	0	0	0	0	 
鑑	0	0	0	0	 
鑒	0	0	0	0	 
鑓	0	0	0	0	 
鑔	0	0	0	0	 
鑕	0	0	0	0	 
鑖	0	0	0	0	 
鑗	0	0	0	0	 
鑘	0	0	0	0	 
鑙	0	0	0	0	 
鑚	0	0	0	0	 
鑛	0	0	0	0	 
鑜	0	0	0	0	 
鑝	0	0	0	0	 
鑞	0	0	0	0	 
鑟	0	0	0	0	 
鑠	0	0	0	0	 
鑡	0	0	0	0	 
鑢	0	0	0	0	 
鑣	0	0	0	0	 
鑤	0	0	0	0	 
鑥	0	0	0	0	 
鑦	0	0	0	0	 
鑧	0	0	0	0	 
鑨	0	0	0	0	 
鑩	0	0	0	0	 
鑪	9724	0	0	0	 
鑫	0	0	0	0	 
鑬	0	0	0	0	 
鑭	0	0	0	0	 
鑮	0	0	0	0	 
鑯	14575	0	0	0	 
鑰	8525	0	0	0	 
钆	8646	0	0	0	 
钇	8657	0	0	0	 
针	8492	0	0	0	 
钉	8393	0	0	0	 
钊	8580	0	0	0	 
钋	8976	0	0	0	 
钌	8910	0	0	0	 
钍	9273	0	0	0	 
钎	9218	0	0	0	 
钏	9383	0	0	0	 
钐	9614	0	0	0	 
钑	10142	0	0	0	 
钓	8899	0	0	0	 
钕	8712	0	0	0	 
钖	9504	0	0	0	 
钘	8426	0	0	0	 
钛	8481	0	0	0	 
钜	10923	0	0	0	 
钝	8657	0	0	0	 
钟	8404	0	0	0	 
钠	7887	0	0	0	 
钡	10780	0	0	0	 
钢	9614	0	0	0	 
钤	8470	0	0	0	 
钥	9911	0	0	0	 
钦	10285	0	0	0	 
钧	8239	0	0	0	 
钩	8877	0	0	0	 
钪	8789	0	0	0	 
钫	8602	0	0	0	 
钬	8943	0	0	0	 
钭	8877	0	0	0	 
钮	8415	0	0	0	 
钯	8041	0	0	0	 
钰	9614	0	0	0	 
钱	8657	0	0	0	 
钲	9614	0	0	0	 
钳	8723	0	0	0	 
钴	8129	0	0	0	 
钵	8492	0	0	0	 
钶	8899	0	0	0	 
钷	7755	0	0	0	 
钸	8492	0	0	0	 
钹	8063	0	0	0	 
钺	9251	0	0	0	 
钻	8261	0	0	0	 
钼	8954	0	0	0	 
钽	10593	0	0	0	 
钾	9075	0	0	0	 
铀	8976	0	0	0	 
铁	8492	0	0	0	 
铂	10879	0	0	0	 
铃	9273	0	0	0	 
铅	8778	0	0	0	 
铆	8349	0	0	0	 
铇	9482	0	0	0	 
铉	8525	0	0	0	 
铊	7887	0	0	0	 
铋	8899	0	0	0	 
铌	8745	0	0	0	 
铍	8459	0	0	0	 
铎	8635	0	0	0	 
铏	8844	0	0	0	 
铑	8272	0	0	0	 
铒	8789	0	0	0	 
铓	9009	0	0	0	 
铖	9372	0	0	0	 
铗	8393	0	0	0	 
铘	8987	0	0	0	 
铙	8712	0	0	0	 
铚	9031	0	0	0	 
铜	9042	0	0	0	 
铝	8558	0	0	0	 
铞	8943	0	0	0	 
铟	9130	0	0	0	 
铠	8811	0	0	0	 
铡	8536	0	0	0	 
铢	9460	0	0	0	 
铣	9438	0	0	0	 
铤	8591	0	0	0	 
铥	9174	0	0	0	 
铦	10153	0	0	0	 
铨	10615	0	0	0	 
铩	12430	0	0	0	 
铫	14311	0	0	0	 
铮	19261	0	0	0	 
铲	9768	0	0	0	 
铷	10340	0	0	0	 
铹	11671	0	0	0	 
铻	11341	0	0	0	 
铿	9262	0	0	0	 
锁	21098	0	0	0	 
锂	15092	0	0	0	 
锉	15906	0	0	0	 
锍	8448	0	0	0	 
锑	20504	0	0	0	 
锒	12562	0	0	0	 
锘	18117	0	0	0	 
锛	8118	0	0	0	 
锢	8074	0	0	0	 
锣	9295	0	0	0	 
锤	8877	0	0	0	 
锥	9526	0	0	0	 
锦	9152	0	0	0	 
锨	9757	0	0	0	 
锩	8437	0	0	0	 
锪	8844	0	0	0	 
锫	8954	0	0	0	 
锬	8492	0	0	0	 
锭	12617	0	0	0	 
键	8404	0	0	0	 
锱	8888	0	0	0	 
锲	0	0	0	0	 
锳	9130	0	0	0	 
锴	9130	0	0	0	 
锵	8910	0	0	0	 
锶	8030	0	0	0	 
锷	8888	0	0	0	 
锸	9174	0	0	0	 
锹	8657	0	0	0	 
锺	11044	0	0	0	 
锻	0	0	0	0	 
锽	9724	0	0	0	 
锾	8030	0	0	0	 
锿	9460	0	0	0	 
镀	8261	0	0	0	 
镂	0	0	0	0	 
镃	8492	0	0	0	 
镄	8525	0	0	0	 
镅	8195	0	0	0	 
镆	8470	0	0	0	 
镇	0	0	0	0	 
镈	8206	0	0	0	 
镉	8228	0	0	0	 
镊	0	0	0	0	 
镋	9416	0	0	0	 
镌	8228	0	0	0	 
镍	8954	0	0	0	 
镎	8976	0	0	0	 
镏	12034	0	0	0	 
镐	8943	0	0	0	 
镓	8767	0	0	0	 
镔	0	0	0	0	 
镕	8371	0	0	0	 
镖	9339	0	0	0	 
镗	8338	0	0	0	 
镘	8074	0	0	0	 
镙	0	0	0	0	 
镚	8800	0	0	0	 
镛	8602	0	0	0	 
镜	8129	0	0	0	 
镝	9086	0	0	0	 
镞	9482	0	0	0	 
镟	0	0	0	0	 
镠	8954	0	0	0	 
镡	8184	0	0	0	 
镢	10692	0	0	0	 
镣	8932	0	0	0	 
镥	9075	0	0	0	 
镦	8855	0	0	0	 
镧	8987	0	0	0	 
镨	9427	0	0	0	 
镩	9471	0	0	0	 
镪	8206	0	0	0	 
镫	8349	0	0	0	 
镬	8756	0	0	0	 
镭	8668	0	0	0	 
镯	9075	0	0	0	 
镰	8041	0	0	0	 
镱	9185	0	0	0	 
镲	8371	0	0	0	 
镳	0	0	0	0	 
镴	0	0	0	0	 
镵	8800	0	0	0	 
镶	0	0	0	0	 
長	0	0	0	0	 
镸	0	0	0	0	 
镹	0	0	0	0	 
镺	0	0	0	0	 
镻	0	0	0	0	 
镼	0	0	0	0	 
镽	0	0	0	0	 
镾	9251	0	0	0	 
长	0	0	0	0	 
門	0	0	0	0	 
閁	0	0	0	0	 
閂	0	0	0	0	 
閃	0	0	0	0	 
閄	0	0	0	0	 
閅	0	0	0	0	 
閆	0	0	0	0	 
閇	0	0	0	0	 
閈	0	0	0	0	 
閉	0	0	0	0	 
閊	0	0	0	0	 
開	12991	0	0	0	 
閌	0	0	0	0	 
閍	0	0	0	0	 
閎	0	0	0	0	 
閏	0	0	0	0	 
閐	0	0	0	0	 
閑	0	0	0	0	 
閒	0	0	0	0	 
間	0	0	0	0	 
閔	0	0	0	0	 
閕	0	0	0	0	 
閖	0	0	0	0	 
閗	0	0	0	0	 
閘	0	0	0	0	 
閙	0	0	0	0	 
閚	0	0	0	0	 
閛	0	0	0	0	 
閜	0	0	0	0	 
閝	0	0	0	0	 
閞	0	0	0	0	 
閟	0	0	0	0	 
閠	0	0	0	0	 
閡	0	0	0	0	 
関	0	0	0	0	 
閣	0	0	0	0	 
閤	0	0	0	0	 
閥	0	0	0	0	 
閦	0	0	0	0	 
閧	0	0	0	0	 
閨	0	0	0	0	 
閩	0	0	0	0	 
閪	0	0	0	0	 
閫	0	0	0	0	 
闍	0	0	0	0	 
闎	0	0	0	0	 
闏	0	0	0	0	 
闐	0	0	0	0	 
闑	0	0	0	0	 
闒	0	0	0	0	 
闓	0	0	0	0	 
闔	0	0	0	0	 
闕	0	0	0	0	 
闖	0	0	0	0	 
闗	0	0	0	0	 
闘	0	0	0	0	 
闙	0	0	0	0	 
闚	0	0	0	0	 
闛	0	0	0	0	 
關	0	0	0	0	 
闝	0	0	0	0	 
闞	0	0	0	0	 
闟	0	0	0	0	 
闠	0	0	0	0	 
闡	0	0	0	0	 
闢	0	0	0	0	 
闣	0	0	0	0	 
闤	0	0	0	0	 
闥	0	0	0	0	 
闦	0	0	0	0	 
闧	8789	0	0	0	 
门	9658	0	0	0	 
闩	9768	0	0	0	 
闪	9163	0	0	0	 
闫	0	0	0	0	 
闬	9240	0	0	0	 
闭	9922	0	0	0	 
闯	9163	0	0	0	 
闰	8789	0	0	0	 
闱	9889	0	0	0	 
闲	9416	0	0	0	 
闳	10857	0	0	0	 
间	9020	0	0	0	 
闶	8448	0	0	0	 
闷	8811	0	0	0	 
闸	8404	0	0	0	 
闹	10219	0	0	0	 
闺	8470	0	0	0	 
闼	8624	0	0	0	 
闽	8239	0	0	0	 
闾	0	0	0	0	 
闿	9064	0	0	0	 
阀	12903	0	0	0	 
阁	9064	0	0	0	 
阄	8063	0	0	0	 
阅	8998	0	0	0	 
阆	0	0	0	0	 
阇	8041	0	0	0	 
阈	8800	0	0	0	 
阉	8954	0	0	0	 
阊	8921	0	0	0	 
阋	8855	0	0	0	 
阌	9218	0	0	0	 
阍	9163	0	0	0	 
阎	8030	0	0	0	 
阏	10560	0	0	0	 
阐	8591	0	0	0	 
阒	0	0	0	0	 
阓	8415	0	0	0	 
阔	8833	0	0	0	 
阕	8833	0	0	0	 
阖	9405	0	0	0	 
阗	12991	0	0	0	 
阘	8833	0	0	0	 
阙	8789	0	0	0	 
阚	0	0	0	0	 
阛	8492	0	0	0	 
阜	14575	0	0	0	 
阝	0	0	0	0	 
阞	8503	0	0	0	 
队	9273	0	0	0	 
阡	8074	0	0	0	 
阢	0	0	0	0	 
阣	0	0	0	0	 
阤	0	0	0	0	 
阥	0	0	0	0	 
阦	0	0	0	0	 
阧	0	0	0	0	 
阨	0	0	0	0	 
阩	8789	0	0	0	 
阪	0	0	0	0	 
阫	0	0	0	0	 
阬	0	0	0	0	 
阭	9339	0	0	0	 
阮	0	0	0	0	 
阯	0	0	0	0	 
阰	9152	0	0	0	 
阱	9130	0	0	0	 
防	8998	0	0	0	 
阳	8943	0	0	0	 
阴	8470	0	0	0	 
阵	8239	0	0	0	 
阶	0	0	0	0	 
阸	0	0	0	0	 
阹	0	0	0	0	 
阺	9086	0	0	0	 
阻	8382	0	0	0	 
阼	8822	0	0	0	 
阽	0	0	0	0	 
阾	8162	0	0	0	 
阿	8525	0	0	0	 
陀	0	0	0	0	 
陁	8074	0	0	0	 
陂	0	0	0	0	 
陃	8492	0	0	0	 
附	9658	0	0	0	 
际	8998	0	0	0	 
陇	10868	0	0	0	 
陈	0	0	0	0	 
陊	8261	0	0	0	 
陋	8195	0	0	0	 
陌	8404	0	0	0	 
降	0	0	0	0	 
陎	0	0	0	0	 
陏	9306	0	0	0	 
限	0	0	0	0	 
陑	0	0	0	0	 
陒	0	0	0	0	 
陓	8250	0	0	0	 
陔	9768	0	0	0	 
陕	0	0	0	0	 
陖	0	0	0	0	 
陗	9262	0	0	0	 
陘	8547	0	0	0	 
陠	8976	0	0	0	 
院	10109	0	0	0	 
陣	9482	0	0	0	 
陨	9889	0	0	0	 
险	8844	0	0	0	 
陪	8602	0	0	0	 
陫	9295	0	0	0	 
陭	8745	0	0	0	 
陳	10967	0	0	0	 
陵	9306	0	0	0	 
陷	8646	0	0	0	 
陸	8998	0	0	0	 
隆	8393	0	0	0	 
隇	9273	0	0	0	 
隉	0	0	0	0	 
隌	9493	0	0	0	 
隍	0	0	0	0	 
階	9009	0	0	0	 
随	9251	0	0	0	 
隐	0	0	0	0	 
隑	0	0	0	0	 
隒	0	0	0	0	 
隓	8206	0	0	0	 
隔	0	0	0	0	 
隖	9328	0	0	0	 
隗	7832	0	0	0	 
隘	8921	0	0	0	 
隙	0	0	0	0	 
隚	0	0	0	0	 
際	8327	0	0	0	 
障	0	0	0	0	 
隝	0	0	0	0	 
隞	0	0	0	0	 
隟	0	0	0	0	 
隠	0	0	0	0	 
隡	0	0	0	0	 
隢	0	0	0	0	 
隣	0	0	0	0	 
隤	0	0	0	0	 
隥	0	0	0	0	 
隦	8866	0	0	0	 
隧	0	0	0	0	 
隨	0	0	0	0	 
隩	0	0	0	0	 
險	0	0	0	0	 
隫	0	0	0	0	 
隬	0	0	0	0	 
隭	0	0	0	0	 
隮	0	0	0	0	 
隯	9460	0	0	0	 
隰	0	0	0	0	 
隱	0	0	0	0	 
隲	8811	0	0	0	 
隳	0	0	0	0	 
隴	0	0	0	0	 
隵	8327	0	0	0	 
隶	0	0	0	0	 
隷	12991	0	0	0	 
隸	9053	0	0	0	 
隹	0	0	0	0	 
隻	10219	0	0	0	 
隼	9240	0	0	0	 
隽	9086	0	0	0	 
难	0	0	0	0	 
隿	8833	0	0	0	 
雀	8613	0	0	0	 
雁	0	0	0	0	 
雂	0	0	0	0	 
雃	9779	0	0	0	 
雄	8646	0	0	0	 
雅	8954	0	0	0	 
集	8118	0	0	0	 
雇	8074	0	0	0	 
雉	0	0	0	0	 
雊	0	0	0	0	 
雋	10439	0	0	0	 
雌	8668	0	0	0	 
雎	9372	0	0	0	 
雏	0	0	0	0	 
雑	7821	0	0	0	 
雒	0	0	0	0	 
雓	0	0	0	0	 
雔	8734	0	0	0	 
雕	0	0	0	0	 
雗	0	0	0	0	 
雘	0	0	0	0	 
雙	0	0	0	0	 
雚	0	0	0	0	 
雛	0	0	0	0	 
雜	0	0	0	0	 
雝	0	0	0	0	 
雞	0	0	0	0	 
雟	9086	0	0	0	 
雠	0	0	0	0	 
雡	0	0	0	0	 
離	0	0	0	0	 
難	0	0	0	0	 
雤	0	0	0	0	 
雥	0	0	0	0	 
雦	0	0	0	0	 
雧	8646	0	0	0	 
雨	10043	0	0	0	 
雩	0	0	0	0	 
雫	16929	0	0	0	 
雬	8074	0	0	0	 
雺	9174	0	0	0	 
雿	10582	0	0	0	 
霁	11044	0	0	0	 
霅	9779	0	0	0	 
霈	13431	0	0	0	 
霊	11220	0	0	0	 
霔	9427	0	0	0	 
霝	0	0	0	0	 
霟	0	0	0	0	 
霢	0	0	0	0	 
霣	0	0	0	0	 
霤	0	0	0	0	 
霥	0	0	0	0	 
霦	0	0	0	0	 
霧	0	0	0	0	 
霨	0	0	0	0	 
霩	9251	0	0	0	 
霪	0	0	0	0	 
霬	8415	0	0	0	 
霭	0	0	0	0	 
霯	9889	0	0	0	 
霰	8327	0	0	0	 
露	0	0	0	0	 
霳	0	0	0	0	 
霴	0	0	0	0	 
霵	0	0	0	0	 
霶	0	0	0	0	 
霷	9724	0	0	0	 
霸	0	0	0	0	 
霺	0	0	0	0	 
霻	0	0	0	0	 
霼	0	0	0	0	 
霽	8778	0	0	0	 
霾	0	0	0	0	 
靀	0	0	0	0	 
靁	0	0	0	0	 
靂	0	0	0	0	 
靃	0	0	0	0	 
靄	0	0	0	0	 
靅	0	0	0	0	 
靆	0	0	0	0	 
靇	12991	0	0	0	 
靈	0	0	0	0	 
靉	0	0	0	0	 
靊	0	0	0	0	 
靋	0	0	0	0	 
靌	0	0	0	0	 
靍	0	0	0	0	 
靎	0	0	0	0	 
靏	0	0	0	0	 
靐	0	0	0	0	 
靑	9317	0	0	0	 
青	8602	0	0	0	 
靓	0	0	0	0	 
靕	8602	0	0	0	 
靖	0	0	0	0	 
靗	0	0	0	0	 
靘	8602	0	0	0	 
静	0	0	0	0	 
靚	8822	0	0	0	 
靛	0	0	0	0	 
靝	8668	0	0	0	 
非	8635	0	0	0	 
靠	8690	0	0	0	 
靡	8657	0	0	0	 
面	0	0	0	0	 
靣	0	0	0	0	 
靤	7964	0	0	0	 
靥	0	0	0	0	 
靦	0	0	0	0	 
靧	0	0	0	0	 
靨	8206	0	0	0	 
革	0	0	0	0	 
靫	0	0	0	0	 
靬	0	0	0	0	 
靭	0	0	0	0	 
靮	0	0	0	0	 
靯	0	0	0	0	 
靰	0	0	0	0	 
靱	10296	0	0	0	 
靲	14113	0	0	0	 
靵	8514	0	0	0	 
鞌	15004	0	0	0	 
鞎	0	0	0	0	 
鞙	0	0	0	0	 
鞟	8668	0	0	0	 
鞠	0	0	0	0	 
鞢	8866	0	0	0	 
鞣	0	0	0	0	 
鞥	0	0	0	0	 
鞦	0	0	0	0	 
鞧	0	0	0	0	 
鞨	0	0	0	0	 
鞩	0	0	0	0	 
鞪	8668	0	0	0	 
鞫	8635	0	0	0	 
鞭	8998	0	0	0	 
鞯	0	0	0	0	 
鞱	8239	0	0	0	 
鞲	7887	0	0	0	 
鞴	0	0	0	0	 
鞶	0	0	0	0	 
鞷	0	0	0	0	 
鞸	0	0	0	0	 
鞹	0	0	0	0	 
鞺	0	0	0	0	 
鞻	0	0	0	0	 
鞼	0	0	0	0	 
鞽	0	0	0	0	 
鞾	0	0	0	0	 
鞿	0	0	0	0	 
韀	0	0	0	0	 
韁	0	0	0	0	 
韂	0	0	0	0	 
韃	0	0	0	0	 
韄	12991	0	0	0	 
韅	0	0	0	0	 
韆	0	0	0	0	 
韇	0	0	0	0	 
韈	0	0	0	0	 
韉	0	0	0	0	 
韊	0	0	0	0	 
韋	0	0	0	0	 
韌	0	0	0	0	 
韍	0	0	0	0	 
韎	0	0	0	0	 
韏	0	0	0	0	 
韐	0	0	0	0	 
韑	0	0	0	0	 
韒	0	0	0	0	 
韓	0	0	0	0	 
韔	0	0	0	0	 
韕	0	0	0	0	 
韖	0	0	0	0	 
韗	0	0	0	0	 
韘	0	0	0	0	 
韙	0	0	0	0	 
韚	0	0	0	0	 
韛	0	0	0	0	 
韜	0	0	0	0	 
韝	0	0	0	0	 
韞	0	0	0	0	 
韟	0	0	0	0	 
韠	0	0	0	0	 
韡	0	0	0	0	 
韢	0	0	0	0	 
韣	8789	0	0	0	 
韤	8217	0	0	0	 
韧	9273	0	0	0	 
韨	16478	0	0	0	 
韪	8877	0	0	0	 
韴	9416	0	0	0	 
韶	0	0	0	0	 
韷	0	0	0	0	 
預	0	0	0	0	 
頑	0	0	0	0	 
頒	0	0	0	0	 
頓	0	0	0	0	 
頔	0	0	0	0	 
頕	0	0	0	0	 
頖	0	0	0	0	 
頗	0	0	0	0	 
領	0	0	0	0	 
頙	0	0	0	0	 
頚	0	0	0	0	 
頛	0	0	0	0	 
頜	0	0	0	0	 
頝	0	0	0	0	 
頞	0	0	0	0	 
頟	0	0	0	0	 
頠	0	0	0	0	 
頡	0	0	0	0	 
頢	0	0	0	0	 
頣	0	0	0	0	 
頤	0	0	0	0	 
頥	0	0	0	0	 
頦	0	0	0	0	 
頧	0	0	0	0	 
頨	0	0	0	0	 
頩	0	0	0	0	 
頪	0	0	0	0	 
頫	0	0	0	0	 
頬	0	0	0	0	 
頭	0	0	0	0	 
頮	12991	0	0	0	 
頯	0	0	0	0	 
頰	0	0	0	0	 
頱	0	0	0	0	 
頲	0	0	0	0	 
頳	0	0	0	0	 
頴	0	0	0	0	 
頵	0	0	0	0	 
頶	0	0	0	0	 
頷	0	0	0	0	 
頸	0	0	0	0	 
頹	0	0	0	0	 
頺	0	0	0	0	 
頻	0	0	0	0	 
頼	0	0	0	0	 
頽	0	0	0	0	 
頾	0	0	0	0	 
頿	0	0	0	0	 
顀	0	0	0	0	 
顁	0	0	0	0	 
顂	0	0	0	0	 
顃	0	0	0	0	 
顄	0	0	0	0	 
顅	0	0	0	0	 
顆	0	0	0	0	 
顇	0	0	0	0	 
顈	0	0	0	0	 
顉	0	0	0	0	 
顊	0	0	0	0	 
顋	0	0	0	0	 
題	0	0	0	0	 
額	0	0	0	0	 
顎	0	0	0	0	 
顰	0	0	0	0	 
顱	0	0	0	0	 
顲	0	0	0	0	 
顳	0	0	0	0	 
顴	7964	0	0	0	 
页	9042	0	0	0	 
顶	9614	0	0	0	 
顷	8932	0	0	0	 
顸	8624	0	0	0	 
项	9768	0	0	0	 
顺	9174	0	0	0	 
须	9174	0	0	0	 
顼	9020	0	0	0	 
顽	13233	0	0	0	 
顾	10648	0	0	0	 
颁	9130	0	0	0	 
颃	8041	0	0	0	 
预	8932	0	0	0	 
颅	10890	0	0	0	 
领	9152	0	0	0	 
颈	10505	0	0	0	 
颉	9515	0	0	0	 
颌	10010	0	0	0	 
颏	9383	0	0	0	 
频	0	0	0	0	 
颒	9042	0	0	0	 
颓	8756	0	0	0	 
颔	8811	0	0	0	 
颖	10494	0	0	0	 
颗	0	0	0	0	 
颙	13013	0	0	0	 
颚	19272	0	0	0	 
额	16643	0	0	0	 
颤	0	0	0	0	 
風	0	0	0	0	 
颩	0	0	0	0	 
颪	0	0	0	0	 
颫	0	0	0	0	 
颬	0	0	0	0	 
颭	0	0	0	0	 
颮	0	0	0	0	 
颯	0	0	0	0	 
颰	0	0	0	0	 
颱	0	0	0	0	 
颲	0	0	0	0	 
颳	0	0	0	0	 
颴	0	0	0	0	 
颵	0	0	0	0	 
颶	0	0	0	0	 
颷	0	0	0	0	 
颸	0	0	0	0	 
颹	0	0	0	0	 
颺	0	0	0	0	 
颻	12991	0	0	0	 
颼	0	0	0	0	 
颽	0	0	0	0	 
颾	0	0	0	0	 
颿	0	0	0	0	 
飀	0	0	0	0	 
飁	0	0	0	0	 
飂	0	0	0	0	 
飃	0	0	0	0	 
飄	0	0	0	0	 
飅	0	0	0	0	 
飆	0	0	0	0	 
飇	0	0	0	0	 
飈	0	0	0	0	 
飉	0	0	0	0	 
飊	0	0	0	0	 
飋	0	0	0	0	 
飌	0	0	0	0	 
飍	8932	0	0	0	 
风	0	0	0	0	 
飐	12045	0	0	0	 
飑	9108	0	0	0	 
飕	0	0	0	0	 
飗	9075	0	0	0	 
飘	10285	0	0	0	 
飙	0	0	0	0	 
飜	0	0	0	0	 
飝	10318	0	0	0	 
飞	0	0	0	0	 
飠	0	0	0	0	 
飡	0	0	0	0	 
飢	0	0	0	0	 
飣	0	0	0	0	 
飤	11924	0	0	0	 
飥	0	0	0	0	 
飩	0	0	0	0	 
餉	0	0	0	0	 
養	0	0	0	0	 
餋	0	0	0	0	 
餌	8613	0	0	0	 
餍	0	0	0	0	 
餎	0	0	0	0	 
餏	9108	0	0	0	 
餐	0	0	0	0	 
餒	0	0	0	0	 
餓	0	0	0	0	 
餔	0	0	0	0	 
餕	0	0	0	0	 
餖	0	0	0	0	 
餗	0	0	0	0	 
餘	0	0	0	0	 
餙	0	0	0	0	 
餚	0	0	0	0	 
餛	0	0	0	0	 
餜	0	0	0	0	 
餝	0	0	0	0	 
餞	0	0	0	0	 
餟	0	0	0	0	 
餠	0	0	0	0	 
餡	0	0	0	0	 
餢	0	0	0	0	 
餣	0	0	0	0	 
餤	0	0	0	0	 
餥	0	0	0	0	 
餦	0	0	0	0	 
餧	0	0	0	0	 
館	0	0	0	0	 
餩	12991	0	0	0	 
餪	0	0	0	0	 
餫	0	0	0	0	 
餬	0	0	0	0	 
餭	8547	0	0	0	 
餮	0	0	0	0	 
餯	0	0	0	0	 
餰	0	0	0	0	 
餱	0	0	0	0	 
餲	0	0	0	0	 
餳	0	0	0	0	 
餴	0	0	0	0	 
餵	0	0	0	0	 
餶	0	0	0	0	 
餷	0	0	0	0	 
餸	0	0	0	0	 
餹	0	0	0	0	 
餺	0	0	0	0	 
餻	0	0	0	0	 
餼	0	0	0	0	 
餽	0	0	0	0	 
餾	0	0	0	0	 
餿	0	0	0	0	 
饀	0	0	0	0	 
饁	0	0	0	0	 
饂	0	0	0	0	 
饃	0	0	0	0	 
饄	0	0	0	0	 
饅	0	0	0	0	 
饆	0	0	0	0	 
饇	0	0	0	0	 
饈	0	0	0	0	 
饉	8800	0	0	0	 
饊	8514	0	0	0	 
饕	16401	0	0	0	 
饖	18348	0	0	0	 
饦	8591	0	0	0	 
饬	9009	0	0	0	 
饭	9251	0	0	0	 
饮	8800	0	0	0	 
饯	8349	0	0	0	 
饰	8613	0	0	0	 
饱	8734	0	0	0	 
饲	8646	0	0	0	 
饳	9966	0	0	0	 
饵	9130	0	0	0	 
饷	13112	0	0	0	 
饸	9493	0	0	0	 
饾	8734	0	0	0	 
馁	9559	0	0	0	 
馂	9306	0	0	0	 
馅	11022	0	0	0	 
馆	8855	0	0	0	 
馈	9108	0	0	0	 
馉	9372	0	0	0	 
馋	8745	0	0	0	 
馍	0	0	0	0	 
馎	10428	0	0	0	 
馏	9526	0	0	0	 
馑	8877	0	0	0	 
馒	9647	0	0	0	 
馓	9119	0	0	0	 
馔	9141	0	0	0	 
馕	9471	0	0	0	 
首	9328	0	0	0	 
馗	8195	0	0	0	 
馘	8800	0	0	0	 
香	0	0	0	0	 
馚	0	0	0	0	 
馛	0	0	0	0	 
馜	0	0	0	0	 
馝	0	0	0	0	 
馞	0	0	0	0	 
馟	0	0	0	0	 
馠	0	0	0	0	 
馡	0	0	0	0	 
馢	0	0	0	0	 
馣	0	0	0	0	 
馤	8492	0	0	0	 
馥	0	0	0	0	 
馧	9724	0	0	0	 
馨	0	0	0	0	 
馩	0	0	0	0	 
馪	0	0	0	0	 
馫	0	0	0	0	 
馬	0	0	0	0	 
馭	0	0	0	0	 
馮	0	0	0	0	 
馯	0	0	0	0	 
馰	0	0	0	0	 
馱	0	0	0	0	 
馲	0	0	0	0	 
馳	0	0	0	0	 
馴	0	0	0	0	 
馵	0	0	0	0	 
馶	0	0	0	0	 
馷	0	0	0	0	 
馸	0	0	0	0	 
馹	12991	0	0	0	 
馺	0	0	0	0	 
